product_id,avg_daily_demand,lead_time,reorder_point,current_stock,stock_status
24755,1.5,9,13.5,18,Stock OK
26750,1.0,10,10.0,50,Stock OK
26753,1.0,6,6.0,46,Stock OK
26757,1.0,10,10.0,48,Stock OK
26764,1.0,7,7.0,39,Stock OK
26765,1.0,4,4.0,33,Stock OK
26766,1.0,6,6.0,49,Stock OK
27348,1.0,4,4.0,23,Stock OK
27658,1.0,8,8.0,25,Stock OK
27762,1.5,5,7.5,37,Stock OK
27763,1.0,3,3.0,27,Stock OK
27764,1.3571428571428572,10,13.6,1,Reorder Needed
29370,1.0,9,9.0,21,Stock OK
29372,1.0,5,5.0,49,Stock OK
29374,1.0,6,6.0,10,Stock OK
29376,1.0,4,4.0,31,Stock OK
29377,1.0,9,9.0,44,Stock OK
30111,1.0,4,4.0,25,Stock OK
30190,1.0,7,7.0,20,Stock OK
30193,1.3076923076923077,4,5.2,2,Reorder Needed
30194,1.8333333333333333,7,12.8,48,Stock OK
30195,1.75,8,14.0,15,Stock OK
30196,1.6666666666666667,9,15.0,28,Stock OK
30197,1.0,9,9.0,13,Stock OK
30198,1.1666666666666667,3,3.5,50,Stock OK
30200,1.9411764705882353,6,11.6,14,Stock OK
30201,1.5555555555555556,7,10.9,50,Stock OK
30202,1.3636363636363635,3,4.1,2,Reorder Needed
30205,1.1666666666666667,4,4.7,34,Stock OK
31505,1.0,4,4.0,35,Stock OK
31589,1.0,3,3.0,37,Stock OK
31590,1.0,9,9.0,25,Stock OK
31591,1.0,4,4.0,48,Stock OK
31592,1.0,10,10.0,15,Stock OK
31593,1.1111111111111112,8,8.9,12,Stock OK
31594,1.1428571428571428,8,9.1,9,Reorder Needed
31595,1.0,10,10.0,31,Stock OK
31596,1.0,3,3.0,14,Stock OK
31597,1.1428571428571428,10,11.4,29,Stock OK
31598,1.0,7,7.0,48,Stock OK
31599,1.0,7,7.0,43,Stock OK
31600,1.0,3,3.0,38,Stock OK
31601,1.4,10,14.0,42,Stock OK
31603,1.0,7,7.0,8,Stock OK
31604,1.0,9,9.0,48,Stock OK
31605,1.2,10,12.0,3,Reorder Needed
31606,1.0,9,9.0,2,Reorder Needed
31607,1.0,7,7.0,16,Stock OK
31608,1.2,8,9.6,19,Stock OK
31609,1.0,7,7.0,30,Stock OK
31610,1.2,9,10.8,41,Stock OK
31611,1.1666666666666667,5,5.8,16,Stock OK
31612,1.2307692307692308,6,7.4,31,Stock OK
33954,1.0,4,4.0,28,Stock OK
33956,1.0,10,10.0,4,Reorder Needed
33959,1.0,5,5.0,10,Stock OK
34733,1.5,7,10.5,45,Stock OK
34758,1.2,8,9.6,18,Stock OK
34763,1.0,3,3.0,47,Stock OK
34764,1.2,7,8.4,32,Stock OK
34765,1.0,8,8.0,30,Stock OK
34767,1.608695652173913,6,9.7,36,Stock OK
34768,1.1875,7,8.3,9,Stock OK
34769,1.1111111111111112,9,10.0,36,Stock OK
34772,1.2,3,3.6,29,Stock OK
34774,1.1538461538461537,8,9.2,16,Stock OK
34846,1.4666666666666666,8,11.7,28,Stock OK
34847,1.0,8,8.0,21,Stock OK
34848,1.0,6,6.0,47,Stock OK
35145,1.0,7,7.0,2,Reorder Needed
35152,1.0,6,6.0,46,Stock OK
35246,1.3333333333333333,10,13.3,35,Stock OK
35341,1.0,4,4.0,28,Stock OK
35345,1.0,4,4.0,36,Stock OK
35360,1.0,10,10.0,31,Stock OK
35367,1.0,7,7.0,33,Stock OK
35429,1.0,9,9.0,23,Stock OK
35431,1.0,6,6.0,41,Stock OK
35432,1.0,3,3.0,17,Stock OK
35651,1.3333333333333333,8,10.7,46,Stock OK
35658,1.0,8,8.0,49,Stock OK
35660,1.0,7,7.0,1,Reorder Needed
35688,1.0,9,9.0,42,Stock OK
35700,1.3333333333333333,4,5.3,23,Stock OK
35733,1.0,4,4.0,48,Stock OK
35736,1.0,8,8.0,27,Stock OK
35737,1.0,7,7.0,25,Stock OK
35741,1.0,6,6.0,32,Stock OK
35755,1.0,4,4.0,19,Stock OK
35756,1.0,6,6.0,24,Stock OK
35758,1.0,9,9.0,3,Reorder Needed
35761,1.0,4,4.0,12,Stock OK
36209,1.5,4,6.0,35,Stock OK
36214,1.0,5,5.0,15,Stock OK
36237,1.5,4,6.0,17,Stock OK
36257,1.0,10,10.0,50,Stock OK
36406,2.28,3,6.8,32,Stock OK
36407,1.8695652173913044,10,18.7,7,Reorder Needed
36541,1.5,7,10.5,19,Stock OK
36542,1.0,7,7.0,7,Stock OK
36544,1.0,6,6.0,5,Reorder Needed
36546,1.0,10,10.0,40,Stock OK
36548,1.0,10,10.0,21,Stock OK
36549,1.0,10,10.0,48,Stock OK
36550,1.0,9,9.0,48,Stock OK
36553,1.0,4,4.0,47,Stock OK
36554,1.0,3,3.0,7,Stock OK
36555,1.0,6,6.0,37,Stock OK
36556,1.0,10,10.0,23,Stock OK
36558,1.0,10,10.0,11,Stock OK
36559,1.0,5,5.0,10,Stock OK
36742,1.0,6,6.0,21,Stock OK
36743,1.6,10,16.0,41,Stock OK
36744,1.0,6,6.0,33,Stock OK
36745,1.0,4,4.0,20,Stock OK
36746,1.0,5,5.0,33,Stock OK
36747,1.0,6,6.0,40,Stock OK
36748,1.2352941176470589,3,3.7,35,Stock OK
37002,1.0,3,3.0,34,Stock OK
37003,1.125,7,7.9,36,Stock OK
37037,1.3333333333333333,5,6.7,27,Stock OK
37042,1.1666666666666667,5,5.8,19,Stock OK
37047,1.4615384615384615,7,10.2,43,Stock OK
37049,1.0,6,6.0,5,Reorder Needed
37069,1.0,5,5.0,29,Stock OK
37070,1.0,3,3.0,10,Stock OK
37072,1.0,3,3.0,40,Stock OK
37446,1.4444444444444444,10,14.4,13,Reorder Needed
37449,1.4545454545454546,4,5.8,29,Stock OK
37457,1.3,5,6.5,5,Reorder Needed
37504,1.6666666666666667,6,10.0,12,Stock OK
37582,1.0,7,7.0,13,Stock OK
37589,1.0,7,7.0,22,Stock OK
37602,1.0,6,6.0,40,Stock OK
37628,1.0,9,9.0,15,Stock OK
37824,1.0,8,8.0,13,Stock OK
37987,2.0,4,8.0,1,Reorder Needed
37996,1.6,7,11.2,38,Stock OK
38004,1.4166666666666667,5,7.1,43,Stock OK
38005,1.1428571428571428,4,4.6,45,Stock OK
38006,1.25,5,6.2,1,Reorder Needed
38483,1.2857142857142858,9,11.6,11,Reorder Needed
38659,1.0,3,3.0,43,Stock OK
38661,1.2,4,4.8,40,Stock OK
38744,1.1428571428571428,10,11.4,22,Stock OK
38745,1.1538461538461537,7,8.1,35,Stock OK
38746,1.0,4,4.0,44,Stock OK
38747,1.4285714285714286,4,5.7,6,Stock OK
38748,1.3333333333333333,4,5.3,28,Stock OK
38750,1.9565217391304348,8,15.7,31,Stock OK
38751,1.4615384615384615,4,5.8,8,Stock OK
38753,1.3333333333333333,5,6.7,5,Reorder Needed
38754,1.0,3,3.0,42,Stock OK
39526,1.0,9,9.0,48,Stock OK
39912,1.0,6,6.0,44,Stock OK
39915,1.25,4,5.0,17,Stock OK
39918,1.375,7,9.6,38,Stock OK
39956,2.0,4,8.0,9,Stock OK
40086,1.4444444444444444,7,10.1,10,Reorder Needed
40088,1.1,5,5.5,20,Stock OK
40090,2.764705882352941,7,19.4,14,Reorder Needed
40092,2.5,10,25.0,14,Reorder Needed
40094,1.1538461538461537,6,6.9,26,Stock OK
40095,1.0,3,3.0,29,Stock OK
40097,1.0,7,7.0,49,Stock OK
40098,1.2,7,8.4,27,Stock OK
40099,1.7647058823529411,3,5.3,25,Stock OK
40100,1.8181818181818181,6,10.9,16,Stock OK
40101,1.3125,4,5.2,36,Stock OK
40102,1.4615384615384615,7,10.2,34,Stock OK
40103,1.3,3,3.9,16,Stock OK
40104,1.1666666666666667,10,11.7,33,Stock OK
40105,1.1666666666666667,10,11.7,3,Reorder Needed
40106,1.1,5,5.5,23,Stock OK
40110,1.0,3,3.0,11,Stock OK
40111,1.25,5,6.2,48,Stock OK
40112,1.0,10,10.0,18,Stock OK
40642,1.25,6,7.5,47,Stock OK
40878,1.1666666666666667,4,4.7,41,Stock OK
40879,1.5,3,4.5,44,Stock OK
40881,1.1666666666666667,9,10.5,29,Stock OK
40883,1.1,10,11.0,50,Stock OK
40885,1.7142857142857142,10,17.1,5,Reorder Needed
40886,1.3636363636363635,9,12.3,24,Stock OK
41812,1.5909090909090908,8,12.7,29,Stock OK
41963,1.3,10,13.0,29,Stock OK
41964,1.6842105263157894,7,11.8,26,Stock OK
42184,1.1,6,6.6,40,Stock OK
42582,1.4285714285714286,3,4.3,3,Reorder Needed
42605,1.1666666666666667,9,10.5,2,Reorder Needed
42608,1.0,7,7.0,25,Stock OK
42615,1.411764705882353,9,12.7,19,Stock OK
42662,1.0,3,3.0,40,Stock OK
42671,1.0,5,5.0,2,Reorder Needed
42675,2.0,3,6.0,19,Stock OK
43188,1.8,8,14.4,1,Reorder Needed
43191,1.4615384615384615,3,4.4,27,Stock OK
43922,1.0,3,3.0,45,Stock OK
44140,1.1428571428571428,8,9.1,49,Stock OK
44142,1.5,6,9.0,35,Stock OK
44151,1.8421052631578947,10,18.4,41,Stock OK
44152,1.0,3,3.0,5,Stock OK
45523,1.0,8,8.0,38,Stock OK
45526,1.0,7,7.0,4,Reorder Needed
45528,1.0,5,5.0,17,Stock OK
45529,1.0,5,5.0,21,Stock OK
47610,1.380952380952381,3,4.1,48,Stock OK
47611,1.1818181818181819,6,7.1,31,Stock OK
47612,1.25,6,7.5,48,Stock OK
49674,1.75,7,12.2,22,Stock OK
55717,1.0,3,3.0,11,Stock OK
57289,1.0909090909090908,5,5.5,34,Stock OK
57325,1.0,6,6.0,49,Stock OK
58865,1.7058823529411764,3,5.1,15,Stock OK
59002,1.4210526315789473,9,12.8,50,Stock OK
59003,2.392857142857143,6,14.4,10,Reorder Needed
59004,1.88,8,15.0,38,Stock OK
59734,1.0,9,9.0,32,Stock OK
59735,1.0,10,10.0,48,Stock OK
59737,1.0,6,6.0,31,Stock OK
59741,1.0,5,5.0,37,Stock OK
59742,1.0,4,4.0,44,Stock OK
59885,1.0,9,9.0,28,Stock OK
59886,1.5,10,15.0,31,Stock OK
59887,1.2142857142857142,7,8.5,6,Reorder Needed
59888,1.1818181818181819,7,8.3,14,Stock OK
59892,3.4074074074074074,5,17.0,23,Stock OK
59893,3.7142857142857144,6,22.3,16,Reorder Needed
59896,2.5,3,7.5,25,Stock OK
59899,1.411764705882353,6,8.5,39,Stock OK
59973,1.25,5,6.2,2,Reorder Needed
59974,1.5909090909090908,7,11.1,38,Stock OK
59975,2.3333333333333335,6,14.0,41,Stock OK
59976,1.9047619047619047,7,13.3,39,Stock OK
59977,1.7619047619047619,9,15.9,34,Stock OK
59978,2.0588235294117645,10,20.6,40,Stock OK
59979,1.7,3,5.1,43,Stock OK
59980,1.0,9,9.0,25,Stock OK
59981,1.125,7,7.9,36,Stock OK
59982,1.5294117647058822,7,10.7,16,Stock OK
59983,2.1333333333333333,4,8.5,18,Stock OK
59984,2.4545454545454546,4,9.8,13,Stock OK
59986,1.0,9,9.0,37,Stock OK
59987,1.125,8,9.0,27,Stock OK
59988,1.0,9,9.0,34,Stock OK
59990,1.0,4,4.0,11,Stock OK
59992,1.0,7,7.0,1,Reorder Needed
59993,1.0,5,5.0,13,Stock OK
59994,1.4,9,12.6,30,Stock OK
59995,1.2727272727272727,7,8.9,5,Reorder Needed
59996,1.6,5,8.0,18,Stock OK
59997,1.0,5,5.0,14,Stock OK
59998,1.25,4,5.0,13,Stock OK
59999,1.3,9,11.7,32,Stock OK
60000,1.0,6,6.0,7,Stock OK
60001,1.1428571428571428,3,3.4,8,Stock OK
60002,1.1428571428571428,4,4.6,50,Stock OK
60004,1.0,4,4.0,7,Stock OK
60005,1.2105263157894737,6,7.3,49,Stock OK
60007,1.0,3,3.0,16,Stock OK
60008,1.0,7,7.0,43,Stock OK
60009,1.0,8,8.0,31,Stock OK
60011,1.0,9,9.0,27,Stock OK
60012,1.7777777777777777,8,14.2,33,Stock OK
60015,1.5625,7,10.9,29,Stock OK
60016,1.5833333333333333,10,15.8,8,Reorder Needed
60181,1.4375,4,5.8,33,Stock OK
60182,1.0,3,3.0,41,Stock OK
60183,2.28,4,9.1,19,Stock OK
60184,1.5625,5,7.8,21,Stock OK
60185,1.6666666666666667,4,6.7,41,Stock OK
60186,1.2,4,4.8,21,Stock OK
60711,1.0,7,7.0,25,Stock OK
60712,1.0,7,7.0,42,Stock OK
60715,1.0,7,7.0,23,Stock OK
61426,1.0,8,8.0,11,Stock OK
71776,1.0,5,5.0,33,Stock OK
71779,1.0,10,10.0,20,Stock OK
72378,1.0,10,10.0,25,Stock OK
72379,1.0,7,7.0,26,Stock OK
72387,1.4,3,4.2,40,Stock OK
72389,1.5,8,12.0,12,Stock OK
72390,1.0,6,6.0,32,Stock OK
72391,1.6666666666666667,3,5.0,33,Stock OK
72392,1.1111111111111112,9,10.0,10,Stock OK
72393,1.0,9,9.0,4,Reorder Needed
72394,1.0,3,3.0,15,Stock OK
72396,1.4545454545454546,7,10.2,6,Reorder Needed
72397,1.1428571428571428,6,6.9,27,Stock OK
72398,1.0,6,6.0,5,Reorder Needed
72399,1.0,8,8.0,5,Reorder Needed
72400,1.0,6,6.0,18,Stock OK
72401,1.25,9,11.2,28,Stock OK
72403,1.0,5,5.0,35,Stock OK
72404,1.0,7,7.0,22,Stock OK
72410,1.0,6,6.0,34,Stock OK
72411,1.0,8,8.0,4,Reorder Needed
72412,1.0,9,9.0,18,Stock OK
72413,1.0,5,5.0,41,Stock OK
72415,1.0,4,4.0,26,Stock OK
72416,1.0,4,4.0,42,Stock OK
72417,1.0,5,5.0,22,Stock OK
72421,1.3076923076923077,9,11.8,47,Stock OK
72422,1.125,8,9.0,33,Stock OK
72424,1.0,5,5.0,43,Stock OK
72426,1.0,7,7.0,14,Stock OK
72427,1.0,7,7.0,31,Stock OK
72428,1.0,4,4.0,10,Stock OK
72429,1.9090909090909092,6,11.5,24,Stock OK
72430,1.0,8,8.0,21,Stock OK
72433,1.2222222222222223,4,4.9,48,Stock OK
72440,1.0,6,6.0,8,Stock OK
72442,1.4444444444444444,6,8.7,32,Stock OK
72443,1.0,10,10.0,31,Stock OK
72446,1.5,7,10.5,34,Stock OK
72447,1.0,9,9.0,23,Stock OK
72448,1.0,3,3.0,25,Stock OK
72449,1.0,9,9.0,7,Reorder Needed
72450,1.0,3,3.0,19,Stock OK
72451,1.3333333333333333,5,6.7,7,Stock OK
72452,1.0,7,7.0,47,Stock OK
72453,1.0,6,6.0,8,Stock OK
78730,1.2,8,9.6,14,Stock OK
78733,1.0,3,3.0,1,Reorder Needed
78735,1.25,9,11.2,13,Stock OK
82253,1.2857142857142858,6,7.7,3,Reorder Needed
82735,1.0,3,3.0,28,Stock OK
82955,1.4444444444444444,3,4.3,38,Stock OK
82956,1.0,10,10.0,15,Stock OK
82957,1.0,3,3.0,36,Stock OK
82958,1.5,8,12.0,3,Reorder Needed
82959,1.0,7,7.0,4,Reorder Needed
82960,1.0,8,8.0,5,Reorder Needed
82961,1.0,4,4.0,50,Stock OK
82962,1.0,6,6.0,26,Stock OK
83872,1.8235294117647058,7,12.8,25,Stock OK
84831,1.1111111111111112,10,11.1,10,Reorder Needed
84902,1.5,7,10.5,8,Reorder Needed
86005,1.0,7,7.0,12,Stock OK
86007,1.0,9,9.0,3,Reorder Needed
86008,1.0,7,7.0,27,Stock OK
87542,1.0,10,10.0,50,Stock OK
87546,1.0,8,8.0,23,Stock OK
87547,1.0,7,7.0,40,Stock OK
88048,1.0,5,5.0,33,Stock OK
88192,1.0,6,6.0,14,Stock OK
88201,1.0,7,7.0,23,Stock OK
88203,1.0,6,6.0,31,Stock OK
88205,1.0,5,5.0,13,Stock OK
88361,1.0,5,5.0,12,Stock OK
88364,1.0,6,6.0,35,Stock OK
88369,1.0,3,3.0,18,Stock OK
88765,1.25,4,5.0,21,Stock OK
88767,1.3076923076923077,9,11.8,45,Stock OK
89312,1.1428571428571428,3,3.4,47,Stock OK
89343,1.1666666666666667,3,3.5,42,Stock OK
89350,1.625,8,13.0,1,Reorder Needed
89725,1.0,9,9.0,38,Stock OK
89731,1.0,9,9.0,41,Stock OK
89758,1.3333333333333333,3,4.0,42,Stock OK
90588,1.0,7,7.0,47,Stock OK
5525253,1.3571428571428572,8,10.9,9,Reorder Needed
5525759,1.0,8,8.0,23,Stock OK
5525762,1.0,5,5.0,14,Stock OK
5525787,1.0,10,10.0,11,Stock OK
5526085,1.0,9,9.0,7,Reorder Needed
5526086,1.2,3,3.6,31,Stock OK
5526087,1.0,5,5.0,24,Stock OK
5527226,1.0,6,6.0,26,Stock OK
5527227,1.6,4,6.4,30,Stock OK
5527229,1.0,10,10.0,34,Stock OK
5527233,1.0,10,10.0,46,Stock OK
5528034,5.758620689655173,10,57.6,38,Reorder Needed
5528035,11.0,8,88.0,5,Reorder Needed
5528051,5.068965517241379,6,30.4,5,Reorder Needed
5528910,1.0,10,10.0,19,Stock OK
5528911,1.0,6,6.0,38,Stock OK
5529096,1.1428571428571428,7,8.0,28,Stock OK
5529097,2.782608695652174,10,27.8,26,Reorder Needed
5529100,1.3333333333333333,4,5.3,42,Stock OK
5529447,1.5714285714285714,6,9.4,23,Stock OK
5529473,1.0,6,6.0,46,Stock OK
5532764,1.0,4,4.0,49,Stock OK
5532765,1.3333333333333333,10,13.3,30,Stock OK
5533713,2.0,4,8.0,3,Reorder Needed
5533714,1.0,6,6.0,28,Stock OK
5536687,1.0,4,4.0,33,Stock OK
5536916,3.391304347826087,6,20.3,42,Stock OK
5536943,1.0,6,6.0,3,Reorder Needed
5538889,1.2727272727272727,7,8.9,5,Reorder Needed
5539017,1.0,3,3.0,19,Stock OK
5539018,1.0,6,6.0,42,Stock OK
5539019,1.0,10,10.0,48,Stock OK
5540769,1.2,5,6.0,1,Reorder Needed
5540771,1.0,8,8.0,38,Stock OK
5540772,1.0,9,9.0,9,Stock OK
5540777,1.0,3,3.0,5,Stock OK
5540778,1.0,3,3.0,46,Stock OK
5540779,1.1428571428571428,3,3.4,42,Stock OK
5540780,1.0,7,7.0,34,Stock OK
5540788,1.0,6,6.0,37,Stock OK
5540789,1.0,7,7.0,33,Stock OK
5541652,1.7727272727272727,6,10.6,25,Stock OK
5542258,1.0,10,10.0,42,Stock OK
5542260,1.0,7,7.0,29,Stock OK
5542266,1.0,7,7.0,25,Stock OK
5542414,1.2857142857142858,8,10.3,9,Reorder Needed
5545160,1.0,5,5.0,3,Reorder Needed
5545294,1.0,7,7.0,15,Stock OK
5545470,1.0,8,8.0,4,Reorder Needed
5545472,1.0,4,4.0,45,Stock OK
5545476,1.0,5,5.0,38,Stock OK
5545480,1.0,10,10.0,20,Stock OK
5545520,1.0,7,7.0,49,Stock OK
5545522,1.0,9,9.0,23,Stock OK
5545524,1.0,3,3.0,37,Stock OK
5545530,1.0,4,4.0,47,Stock OK
5546328,1.0,4,4.0,8,Stock OK
5548104,1.0,10,10.0,37,Stock OK
5548112,2.0,8,16.0,45,Stock OK
5549764,1.0,4,4.0,33,Stock OK
5549766,1.0,5,5.0,33,Stock OK
5549768,1.0,7,7.0,7,Stock OK
5549770,1.7777777777777777,7,12.4,22,Stock OK
5549774,1.0,9,9.0,5,Reorder Needed
5549776,1.0,10,10.0,46,Stock OK
5549778,1.0,3,3.0,15,Stock OK
5549780,1.5,8,12.0,21,Stock OK
5549782,1.4,3,4.2,25,Stock OK
5549784,2.2142857142857144,4,8.9,17,Stock OK
5549786,2.269230769230769,10,22.7,50,Stock OK
5549788,2.0,9,18.0,7,Reorder Needed
5549790,1.0,3,3.0,50,Stock OK
5549792,1.0,5,5.0,19,Stock OK
5549794,1.0,7,7.0,7,Stock OK
5549796,1.2,4,4.8,40,Stock OK
5549798,1.6153846153846154,9,14.5,45,Stock OK
5549800,1.0,3,3.0,50,Stock OK
5549802,1.2857142857142858,8,10.3,24,Stock OK
5549804,1.2307692307692308,5,6.2,11,Stock OK
5549806,1.9333333333333333,5,9.7,41,Stock OK
5549808,1.25,3,3.8,1,Reorder Needed
5549810,1.0,7,7.0,32,Stock OK
5549812,1.0,3,3.0,40,Stock OK
5549814,1.6153846153846154,4,6.5,44,Stock OK
5549816,1.0,3,3.0,2,Reorder Needed
5549818,1.0,5,5.0,15,Stock OK
5549820,1.0,9,9.0,21,Stock OK
5549822,1.4285714285714286,3,4.3,24,Stock OK
5549824,1.1666666666666667,7,8.2,50,Stock OK
5549826,1.4,10,14.0,17,Stock OK
5549828,1.0,9,9.0,47,Stock OK
5549834,6.451612903225806,8,51.6,9,Reorder Needed
5549838,3.2,6,19.2,35,Stock OK
5549840,1.4,3,4.2,20,Stock OK
5549842,3.6333333333333333,7,25.4,19,Reorder Needed
5550006,1.0,9,9.0,18,Stock OK
5550008,1.0,7,7.0,20,Stock OK
5550010,1.0,8,8.0,30,Stock OK
5550012,1.2,5,6.0,40,Stock OK
5550016,1.5,7,10.5,1,Reorder Needed
5550020,1.9166666666666667,9,17.2,24,Stock OK
5550022,1.0,7,7.0,24,Stock OK
5550024,1.1666666666666667,7,8.2,47,Stock OK
5550026,1.0,7,7.0,19,Stock OK
5550028,2.2,4,8.8,30,Stock OK
5550030,1.6,4,6.4,26,Stock OK
5550032,1.0,5,5.0,42,Stock OK
5550034,1.0,3,3.0,44,Stock OK
5550036,1.3333333333333333,7,9.3,38,Stock OK
5550038,1.0,8,8.0,29,Stock OK
5550040,1.0,3,3.0,13,Stock OK
5550042,1.125,8,9.0,4,Reorder Needed
5550044,1.0,3,3.0,45,Stock OK
5550048,1.6666666666666667,5,8.3,17,Stock OK
5550050,1.1428571428571428,7,8.0,33,Stock OK
5550052,1.2857142857142858,7,9.0,5,Reorder Needed
5550056,1.0,6,6.0,28,Stock OK
5550058,1.0,8,8.0,24,Stock OK
5550060,1.7,3,5.1,17,Stock OK
5550064,1.0,3,3.0,50,Stock OK
5550068,1.0,10,10.0,39,Stock OK
5550070,1.5,10,15.0,48,Stock OK
5550074,1.875,4,7.5,40,Stock OK
5550076,1.6666666666666667,6,10.0,44,Stock OK
5550078,1.25,9,11.2,46,Stock OK
5550080,1.6,10,16.0,11,Reorder Needed
5550082,1.2222222222222223,9,11.0,12,Stock OK
5550084,1.2222222222222223,4,4.9,13,Stock OK
5550086,2.0,4,8.0,8,Stock OK
5550088,1.0,4,4.0,1,Reorder Needed
5550090,1.0,8,8.0,9,Stock OK
5550092,1.5,8,12.0,28,Stock OK
5550094,1.6666666666666667,5,8.3,2,Reorder Needed
5550096,1.0,5,5.0,14,Stock OK
5550102,1.2,4,4.8,13,Stock OK
5550104,2.1,6,12.6,48,Stock OK
5550106,2.0,3,6.0,2,Reorder Needed
5550108,1.5,8,12.0,4,Reorder Needed
5550110,1.8888888888888888,6,11.3,12,Stock OK
5550112,1.8571428571428572,7,13.0,48,Stock OK
5550114,1.3333333333333333,8,10.7,10,Reorder Needed
5550118,1.7272727272727273,8,13.8,3,Reorder Needed
5550120,1.3333333333333333,5,6.7,4,Reorder Needed
5550122,1.5555555555555556,3,4.7,6,Stock OK
5550158,1.0,3,3.0,23,Stock OK
5550162,1.0,10,10.0,5,Reorder Needed
5550168,1.0,9,9.0,50,Stock OK
5550170,1.0,9,9.0,3,Reorder Needed
5550172,1.0,9,9.0,10,Stock OK
5550178,1.25,9,11.2,43,Stock OK
5550302,5.193548387096774,7,36.4,19,Reorder Needed
5550304,1.0,7,7.0,14,Stock OK
5550306,1.0,8,8.0,21,Stock OK
5550686,3.037037037037037,4,12.1,43,Stock OK
5550688,1.25,5,6.2,28,Stock OK
5550690,1.0,5,5.0,21,Stock OK
5550692,1.4,9,12.6,36,Stock OK
5550694,1.75,8,14.0,24,Stock OK
5550696,1.125,10,11.2,38,Stock OK
5550698,1.0,6,6.0,17,Stock OK
5550700,2.3793103448275863,4,9.5,22,Stock OK
5550824,1.1818181818181819,8,9.5,19,Stock OK
5550828,1.3333333333333333,4,5.3,45,Stock OK
5550830,1.0,4,4.0,10,Stock OK
5552038,1.0,4,4.0,11,Stock OK
5552328,2.0,8,16.0,38,Stock OK
5552332,1.1,9,9.9,2,Reorder Needed
5552336,1.5714285714285714,5,7.9,33,Stock OK
5552348,1.0,5,5.0,43,Stock OK
5552906,2.0,9,18.0,31,Stock OK
5552910,1.3333333333333333,4,5.3,48,Stock OK
5552914,1.0,6,6.0,35,Stock OK
5552916,1.0,3,3.0,37,Stock OK
5552918,1.0,8,8.0,47,Stock OK
5552958,1.0,3,3.0,47,Stock OK
5552972,1.3333333333333333,10,13.3,36,Stock OK
5552976,1.0,9,9.0,23,Stock OK
5552986,1.25,6,7.5,36,Stock OK
5555826,1.0,8,8.0,40,Stock OK
5555828,1.0,9,9.0,39,Stock OK
5555830,1.0,4,4.0,26,Stock OK
5555860,1.0,5,5.0,25,Stock OK
5555868,1.0,3,3.0,17,Stock OK
5556128,1.3333333333333333,7,9.3,15,Stock OK
5556130,1.2727272727272727,7,8.9,37,Stock OK
5556132,1.4444444444444444,6,8.7,45,Stock OK
5556134,2.0434782608695654,4,8.2,4,Reorder Needed
5556136,1.6666666666666667,10,16.7,22,Stock OK
5556144,1.0909090909090908,3,3.3,17,Stock OK
5556146,1.5,4,6.0,22,Stock OK
5556624,1.0,3,3.0,17,Stock OK
5557242,1.5833333333333333,6,9.5,14,Stock OK
5557416,1.0,6,6.0,14,Stock OK
5557422,1.8461538461538463,10,18.5,17,Reorder Needed
5557424,1.4666666666666666,7,10.3,8,Reorder Needed
5557426,1.3333333333333333,4,5.3,34,Stock OK
5557542,1.3333333333333333,8,10.7,26,Stock OK
5557734,1.0,7,7.0,45,Stock OK
5557736,1.0,4,4.0,30,Stock OK
5557740,1.0,7,7.0,22,Stock OK
5557742,1.0,8,8.0,16,Stock OK
5557748,1.0,5,5.0,30,Stock OK
5557752,1.0,5,5.0,16,Stock OK
5557756,1.5,10,15.0,38,Stock OK
5557772,1.0,5,5.0,24,Stock OK
5557780,1.0,5,5.0,36,Stock OK
5557782,1.25,9,11.2,35,Stock OK
5557790,1.0,3,3.0,6,Stock OK
5557798,1.0,9,9.0,4,Reorder Needed
5557800,1.0,9,9.0,18,Stock OK
5557802,1.0,10,10.0,6,Reorder Needed
5557804,1.0,9,9.0,26,Stock OK
5557810,1.6,5,8.0,37,Stock OK
5557812,1.0,8,8.0,27,Stock OK
5557816,1.0,10,10.0,41,Stock OK
5557818,1.0,10,10.0,11,Stock OK
5557824,1.0,6,6.0,38,Stock OK
5557826,1.0,10,10.0,16,Stock OK
5557902,1.0,6,6.0,19,Stock OK
5558316,1.5,10,15.0,43,Stock OK
5560010,1.25,3,3.8,15,Stock OK
5560754,3.0588235294117645,5,15.3,26,Stock OK
5560756,1.75,10,17.5,41,Stock OK
5560758,1.2857142857142858,5,6.4,31,Stock OK
5560760,1.2,5,6.0,19,Stock OK
5560962,1.5555555555555556,7,10.9,24,Stock OK
5560964,1.0,10,10.0,9,Reorder Needed
5560966,1.5,4,6.0,23,Stock OK
5560968,1.0,7,7.0,4,Reorder Needed
5560970,1.6666666666666667,4,6.7,10,Stock OK
5560972,1.2307692307692308,5,6.2,9,Stock OK
5560974,1.0,5,5.0,19,Stock OK
5560976,2.0,7,14.0,15,Stock OK
5560978,1.0,7,7.0,34,Stock OK
5560980,1.6666666666666667,4,6.7,42,Stock OK
5560982,1.6666666666666667,6,10.0,19,Stock OK
5560986,1.0,4,4.0,49,Stock OK
5560988,1.0,7,7.0,21,Stock OK
5560990,1.5,8,12.0,34,Stock OK
5560992,1.1428571428571428,7,8.0,17,Stock OK
5560994,2.6666666666666665,8,21.3,18,Reorder Needed
5560996,1.0,3,3.0,17,Stock OK
5560998,1.0,7,7.0,2,Reorder Needed
